date,consumption_gwh,slp_gwh,rlm_gwh,status,source
2025-11-26,4204.588,1930.895,2273.693,final,Trading Hub Europe AggregatedConsumptionData
2025-11-27,3904.722,1904.694,2000.028,final,Trading Hub Europe AggregatedConsumptionData
2025-11-28,3610.798,1719.102,1891.696,final,Trading Hub Europe AggregatedConsumptionData
2025-11-29,3108.038,1533.018,1575.020,final,Trading Hub Europe AggregatedConsumptionData
2025-11-30,3123.109,1503.877,1619.232,final,Trading Hub Europe AggregatedConsumptionData
2025-12-01,3599.129,1683.437,1915.692,final,Trading Hub Europe AggregatedConsumptionData
2025-12-02,3828.010,1726.289,2101.721,final,Trading Hub Europe AggregatedConsumptionData
2025-12-03,4046.061,1762.897,2283.164,final,Trading Hub Europe AggregatedConsumptionData
2025-12-04,4088.327,1821.907,2266.420,final,Trading Hub Europe AggregatedConsumptionData
2025-12-05,3956.560,1837.189,2119.371,final,Trading Hub Europe AggregatedConsumptionData
2025-12-06,3226.055,1689.479,1536.577,final,Trading Hub Europe AggregatedConsumptionData
2025-12-07,2891.675,1439.893,1451.781,final,Trading Hub Europe AggregatedConsumptionData
2025-12-08,2756.287,1191.626,1564.661,final,Trading Hub Europe AggregatedConsumptionData
2025-12-09,2720.847,1095.963,1624.884,final,Trading Hub Europe AggregatedConsumptionData
2025-12-10,2752.910,1099.635,1653.275,final,Trading Hub Europe AggregatedConsumptionData
2025-12-11,3066.877,1223.879,1842.998,final,Trading Hub Europe AggregatedConsumptionData
2025-12-12,3375.077,1370.911,2004.166,final,Trading Hub Europe AggregatedConsumptionData
2025-12-13,3108.043,1427.522,1680.521,final,Trading Hub Europe AggregatedConsumptionData
2025-12-14,3119.139,1522.022,1597.117,final,Trading Hub Europe AggregatedConsumptionData
2025-12-15,3495.569,1598.980,1896.590,final,Trading Hub Europe AggregatedConsumptionData
2025-12-16,3786.343,1647.137,2139.206,final,Trading Hub Europe AggregatedConsumptionData
2025-12-17,3654.323,1655.146,1999.176,final,Trading Hub Europe AggregatedConsumptionData
2025-12-18,3206.306,1565.059,1641.247,final,Trading Hub Europe AggregatedConsumptionData
2025-12-19,3162.991,1483.905,1679.086,final,Trading Hub Europe AggregatedConsumptionData
2025-12-20,3212.564,1465.526,1747.039,final,Trading Hub Europe AggregatedConsumptionData
2025-12-21,3099.720,1540.332,1559.389,final,Trading Hub Europe AggregatedConsumptionData
2025-12-22,3383.960,1695.572,1688.388,final,Trading Hub Europe AggregatedConsumptionData
2025-12-23,3482.817,1843.410,1639.406,final,Trading Hub Europe AggregatedConsumptionData
2025-12-24,3703.342,2052.357,1650.985,final,Trading Hub Europe AggregatedConsumptionData
2025-12-25,4021.968,2266.485,1755.482,final,Trading Hub Europe AggregatedConsumptionData
2025-12-26,4091.192,2304.374,1786.818,final,Trading Hub Europe AggregatedConsumptionData
2025-12-27,3934.129,2230.560,1703.569,final,Trading Hub Europe AggregatedConsumptionData
2025-12-28,3988.697,2254.602,1734.095,final,Trading Hub Europe AggregatedConsumptionData
2025-12-29,4035.986,2239.302,1796.684,final,Trading Hub Europe AggregatedConsumptionData
2025-12-30,4104.734,2266.460,1838.274,final,Trading Hub Europe AggregatedConsumptionData
2025-12-31,3870.850,2170.144,1700.706,final,Trading Hub Europe AggregatedConsumptionData
2026-01-01,3631.393,2111.135,1520.258,final,Trading Hub Europe AggregatedConsumptionData
2026-01-02,3941.891,2145.826,1796.065,final,Trading Hub Europe AggregatedConsumptionData
2026-01-03,4075.730,2186.261,1889.469,final,Trading Hub Europe AggregatedConsumptionData
2026-01-04,4305.748,2279.846,2025.902,final,Trading Hub Europe AggregatedConsumptionData
2026-01-05,4893.276,2435.991,2457.285,final,Trading Hub Europe AggregatedConsumptionData
2026-01-06,4952.766,2474.450,2478.316,final,Trading Hub Europe AggregatedConsumptionData
2026-01-07,5015.068,2530.891,2484.177,final,Trading Hub Europe AggregatedConsumptionData
2026-01-08,4835.088,2421.683,2413.405,final,Trading Hub Europe AggregatedConsumptionData
2026-01-09,4400.874,2292.497,2108.377,final,Trading Hub Europe AggregatedConsumptionData
2026-01-10,4599.977,2398.837,2201.140,final,Trading Hub Europe AggregatedConsumptionData
2026-01-11,4819.302,2577.183,2242.119,final,Trading Hub Europe AggregatedConsumptionData
2026-01-12,4745.784,2400.429,2345.355,final,Trading Hub Europe AggregatedConsumptionData
2026-01-13,4209.959,2071.453,2138.506,final,Trading Hub Europe AggregatedConsumptionData
2026-01-14,3973.322,1853.155,2120.167,final,Trading Hub Europe AggregatedConsumptionData
2026-01-15,3624.641,1668.434,1956.207,final,Trading Hub Europe AggregatedConsumptionData
2026-01-16,3666.363,1613.978,2052.385,final,Trading Hub Europe AggregatedConsumptionData
2026-01-17,3671.726,1710.991,1960.734,final,Trading Hub Europe AggregatedConsumptionData
2026-01-18,3838.307,1869.059,1969.248,final,Trading Hub Europe AggregatedConsumptionData
2026-01-19,4396.739,2026.202,2370.537,final,Trading Hub Europe AggregatedConsumptionData
2026-01-20,4548.046,2152.234,2395.812,final,Trading Hub Europe AggregatedConsumptionData
2026-01-21,4561.313,2229.838,2331.474,final,Trading Hub Europe AggregatedConsumptionData
2026-01-22,4654.345,2303.137,2351.208,final,Trading Hub Europe AggregatedConsumptionData
2026-01-23,4549.979,2309.335,2240.644,final,Trading Hub Europe AggregatedConsumptionData
2026-01-24,4305.318,2266.756,2038.562,final,Trading Hub Europe AggregatedConsumptionData
2026-01-25,4373.761,2289.726,2084.035,final,Trading Hub Europe AggregatedConsumptionData
2026-01-26,4724.178,2281.482,2442.696,final,Trading Hub Europe AggregatedConsumptionData
2026-01-27,4568.354,2221.145,2347.209,final,Trading Hub Europe AggregatedConsumptionData
2026-01-28,4502.044,2176.115,2325.929,final,Trading Hub Europe AggregatedConsumptionData
2026-01-29,4601.123,2188.625,2412.498,final,Trading Hub Europe AggregatedConsumptionData
2026-01-30,4397.983,2172.125,2225.858,final,Trading Hub Europe AggregatedConsumptionData
2026-01-31,4094.995,2106.025,1988.969,final,Trading Hub Europe AggregatedConsumptionData
2026-02-01,4135.023,2137.338,1997.685,final,Trading Hub Europe AggregatedConsumptionData
2026-02-02,4517.268,2226.529,2290.739,final,Trading Hub Europe AggregatedConsumptionData
2026-02-03,4541.085,2244.359,2296.726,final,Trading Hub Europe AggregatedConsumptionData
2026-02-04,4495.163,2180.133,2315.030,final,Trading Hub Europe AggregatedConsumptionData
2026-02-05,4516.384,2164.921,2351.462,final,Trading Hub Europe AggregatedConsumptionData
2026-02-06,4272.286,2044.247,2228.039,final,Trading Hub Europe AggregatedConsumptionData
2026-02-07,3794.676,1883.871,1910.805,final,Trading Hub Europe AggregatedConsumptionData
2026-02-08,3852.872,1877.660,1975.212,final,Trading Hub Europe AggregatedConsumptionData
2026-02-09,4227.776,1913.535,2314.242,final,Trading Hub Europe AggregatedConsumptionData
2026-02-10,4030.945,1841.386,2189.559,final,Trading Hub Europe AggregatedConsumptionData
2026-02-11,3700.825,1649.659,2051.166,final,Trading Hub Europe AggregatedConsumptionData
2026-02-12,3567.981,1570.013,1997.969,final,Trading Hub Europe AggregatedConsumptionData
2026-02-13,3784.800,1668.247,2116.553,final,Trading Hub Europe AggregatedConsumptionData
2026-02-14,3924.707,1878.442,2046.265,final,Trading Hub Europe AggregatedConsumptionData
2026-02-15,3911.906,2064.929,1846.978,final,Trading Hub Europe AggregatedConsumptionData
2026-02-16,4233.580,2047.109,2186.471,final,Trading Hub Europe AggregatedConsumptionData
2026-02-17,4295.761,2029.579,2266.183,final,Trading Hub Europe AggregatedConsumptionData
2026-02-18,4390.592,2118.108,2272.484,final,Trading Hub Europe AggregatedConsumptionData
2026-02-19,4380.259,2144.536,2235.723,final,Trading Hub Europe AggregatedConsumptionData
2026-02-20,4074.319,2078.671,1995.648,final,Trading Hub Europe AggregatedConsumptionData
2026-02-21,3260.345,1725.049,1535.295,final,Trading Hub Europe AggregatedConsumptionData
2026-02-22,2841.978,1420.303,1421.675,final,Trading Hub Europe AggregatedConsumptionData
2026-02-23,3039.837,1332.238,1707.599,final,Trading Hub Europe AggregatedConsumptionData
2026-02-24,3264.847,1275.656,1989.191,final,Trading Hub Europe AggregatedConsumptionData
2026-02-25,2971.323,1209.127,1762.196,final,Trading Hub Europe AggregatedConsumptionData
2026-02-26,2669.596,1123.652,1545.944,final,Trading Hub Europe AggregatedConsumptionData
2026-02-27,2437.539,1011.149,1426.390,final,Trading Hub Europe AggregatedConsumptionData
2026-02-28,2270.103,1029.291,1240.812,final,Trading Hub Europe AggregatedConsumptionData
2026-03-01,2512.498,1145.634,1366.864,final,Trading Hub Europe AggregatedConsumptionData
2026-03-02,2833.696,1170.203,1663.492,final,Trading Hub Europe AggregatedConsumptionData
2026-03-03,2878.352,1164.465,1713.887,final,Trading Hub Europe AggregatedConsumptionData
2026-03-04,2898.792,1218.639,1680.153,final,Trading Hub Europe AggregatedConsumptionData
2026-03-05,2704.508,1164.801,1539.707,final,Trading Hub Europe AggregatedConsumptionData
2026-03-06,2663.934,1098.674,1565.259,final,Trading Hub Europe AggregatedConsumptionData
2026-03-07,2346.014,1034.166,1311.848,final,Trading Hub Europe AggregatedConsumptionData
2026-03-08,2290.546,1015.174,1275.372,final,Trading Hub Europe AggregatedConsumptionData
2026-03-09,2560.547,1002.540,1558.008,final,Trading Hub Europe AggregatedConsumptionData
2026-03-10,2447.258,978.563,1468.696,final,Trading Hub Europe AggregatedConsumptionData
2026-03-11,2401.501,996.454,1405.046,final,Trading Hub Europe AggregatedConsumptionData
2026-03-12,2467.927,1063.271,1404.657,final,Trading Hub Europe AggregatedConsumptionData
2026-03-13,2512.768,1085.785,1426.982,final,Trading Hub Europe AggregatedConsumptionData
2026-03-14,2746.250,1265.086,1481.163,final,Trading Hub Europe AggregatedConsumptionData
2026-03-15,2702.478,1368.252,1334.226,final,Trading Hub Europe AggregatedConsumptionData
2026-03-16,3055.657,1432.481,1623.176,final,Trading Hub Europe AggregatedConsumptionData
2026-03-17,3007.130,1362.114,1645.016,final,Trading Hub Europe AggregatedConsumptionData
2026-03-18,2837.575,1277.890,1559.685,final,Trading Hub Europe AggregatedConsumptionData
2026-03-19,2796.631,1189.362,1607.269,final,Trading Hub Europe AggregatedConsumptionData
2026-03-20,2725.854,1181.248,1544.606,final,Trading Hub Europe AggregatedConsumptionData
2026-03-21,2479.017,1178.333,1300.683,final,Trading Hub Europe AggregatedConsumptionData
2026-03-22,2447.461,1152.284,1295.177,final,Trading Hub Europe AggregatedConsumptionData
2026-03-23,2700.371,1133.815,1566.556,final,Trading Hub Europe AggregatedConsumptionData
2026-03-24,2352.493,1011.139,1341.354,final,Trading Hub Europe AggregatedConsumptionData
2026-03-25,2657.310,1150.409,1506.900,final,Trading Hub Europe AggregatedConsumptionData
2026-03-26,3068.851,1395.243,1673.608,final,Trading Hub Europe AggregatedConsumptionData
2026-03-27,3111.772,1494.148,1617.623,final,Trading Hub Europe AggregatedConsumptionData
2026-03-28,2815.647,1473.060,1342.587,final,Trading Hub Europe AggregatedConsumptionData
2026-03-29,2800.409,1481.745,1318.664,final,Trading Hub Europe AggregatedConsumptionData
2026-03-30,3118.364,1493.577,1624.788,final,Trading Hub Europe AggregatedConsumptionData
2026-03-31,3208.519,1452.787,1755.732,final,Trading Hub Europe AggregatedConsumptionData
2026-04-01,3132.948,1374.118,1758.831,final,Trading Hub Europe AggregatedConsumptionData
2026-04-02,2898.783,1323.808,1574.975,final,Trading Hub Europe AggregatedConsumptionData
2026-04-03,2351.366,1209.314,1142.053,final,Trading Hub Europe AggregatedConsumptionData
2026-04-04,2017.087,984.134,1032.953,final,Trading Hub Europe AggregatedConsumptionData
2026-04-05,1825.466,851.673,973.793,final,Trading Hub Europe AggregatedConsumptionData
2026-04-06,2042.288,918.312,1123.976,final,Trading Hub Europe AggregatedConsumptionData
2026-04-07,2316.064,930.949,1385.116,final,Trading Hub Europe AggregatedConsumptionData
2026-04-08,2284.697,919.329,1365.368,final,Trading Hub Europe AggregatedConsumptionData
2026-04-09,2270.750,899.492,1371.258,final,Trading Hub Europe AggregatedConsumptionData
2026-04-10,2419.015,929.835,1489.180,final,Trading Hub Europe AggregatedConsumptionData
2026-04-11,1899.499,807.537,1091.961,final,Trading Hub Europe AggregatedConsumptionData
2026-04-12,2133.674,862.645,1271.030,final,Trading Hub Europe AggregatedConsumptionData
2026-04-13,2548.733,879.623,1669.111,final,Trading Hub Europe AggregatedConsumptionData
2026-04-14,2546.315,894.588,1651.727,final,Trading Hub Europe AggregatedConsumptionData
2026-04-15,2323.315,814.853,1508.461,final,Trading Hub Europe AggregatedConsumptionData
2026-04-16,2149.169,709.444,1439.724,final,Trading Hub Europe AggregatedConsumptionData
2026-04-17,1931.360,610.314,1321.046,final,Trading Hub Europe AggregatedConsumptionData
2026-04-18,1643.840,545.011,1098.829,final,Trading Hub Europe AggregatedConsumptionData
2026-04-19,1823.401,677.672,1145.729,final,Trading Hub Europe AggregatedConsumptionData
2026-04-20,2348.526,862.250,1486.276,final,Trading Hub Europe AggregatedConsumptionData
2026-04-21,2431.452,950.351,1481.101,final,Trading Hub Europe AggregatedConsumptionData
2026-04-22,2324.382,916.326,1408.056,final,Trading Hub Europe AggregatedConsumptionData
2026-04-23,2183.966,834.189,1349.777,final,Trading Hub Europe AggregatedConsumptionData
2026-04-24,2056.347,777.899,1278.449,final,Trading Hub Europe AggregatedConsumptionData
2026-04-25,1775.705,727.425,1048.279,final,Trading Hub Europe AggregatedConsumptionData
2026-04-26,1934.751,749.099,1185.651,final,Trading Hub Europe AggregatedConsumptionData
2026-04-27,2076.228,728.361,1347.868,final,Trading Hub Europe AggregatedConsumptionData
2026-04-28,1909.336,664.942,1244.394,final,Trading Hub Europe AggregatedConsumptionData
2026-04-29,1931.795,662.520,1269.275,final,Trading Hub Europe AggregatedConsumptionData
2026-04-30,1819.530,627.123,1192.407,final,Trading Hub Europe AggregatedConsumptionData
2026-05-01,1415.785,490.617,925.167,final,Trading Hub Europe AggregatedConsumptionData
2026-05-02,1298.302,375.740,922.562,final,Trading Hub Europe AggregatedConsumptionData
2026-05-03,1269.923,331.320,938.603,final,Trading Hub Europe AggregatedConsumptionData
2026-05-04,1598.384,348.278,1250.106,final,Trading Hub Europe AggregatedConsumptionData
2026-05-05,1762.020,433.862,1328.158,final,Trading Hub Europe AggregatedConsumptionData
2026-05-06,1914.768,531.449,1383.319,final,Trading Hub Europe AggregatedConsumptionData
2026-05-07,2141.446,628.622,1512.823,final,Trading Hub Europe AggregatedConsumptionData
2026-05-08,1954.372,623.032,1331.341,final,Trading Hub Europe AggregatedConsumptionData
2026-05-09,1561.961,531.042,1030.920,final,Trading Hub Europe AggregatedConsumptionData
2026-05-10,1497.738,479.764,1017.974,final,Trading Hub Europe AggregatedConsumptionData
2026-05-11,1945.632,635.859,1309.773,final,Trading Hub Europe AggregatedConsumptionData
2026-05-12,2143.809,777.477,1366.332,final,Trading Hub Europe AggregatedConsumptionData
2026-05-13,2195.851,814.590,1381.260,final,Trading Hub Europe AggregatedConsumptionData
2026-05-14,2131.404,891.606,1239.799,final,Trading Hub Europe AggregatedConsumptionData
2026-05-15,2169.590,892.730,1276.860,final,Trading Hub Europe AggregatedConsumptionData
2026-05-16,1974.841,845.386,1129.455,final,Trading Hub Europe AggregatedConsumptionData
2026-05-17,1858.084,728.161,1129.924,final,Trading Hub Europe AggregatedConsumptionData
2026-05-18,2073.264,661.067,1412.197,final,Trading Hub Europe AggregatedConsumptionData
2026-05-19,1881.488,575.669,1305.819,final,Trading Hub Europe AggregatedConsumptionData
2026-05-20,1730.278,488.983,1241.295,final,Trading Hub Europe AggregatedConsumptionData
2026-05-21,1648.651,399.865,1248.787,final,Trading Hub Europe AggregatedConsumptionData
2026-05-22,1456.352,317.127,1139.225,final,Trading Hub Europe AggregatedConsumptionData
2026-05-23,1167.050,246.077,920.973,final,Trading Hub Europe AggregatedConsumptionData
2026-05-24,1083.506,225.513,857.993,final,Trading Hub Europe AggregatedConsumptionData
2026-05-25,1115.263,209.037,906.227,final,Trading Hub Europe AggregatedConsumptionData
2026-05-26,1322.795,195.981,1126.814,final,Trading Hub Europe AggregatedConsumptionData
2026-05-27,1333.398,217.114,1116.284,final,Trading Hub Europe AggregatedConsumptionData
2026-05-28,1437.582,242.129,1195.452,final,Trading Hub Europe AggregatedConsumptionData
2026-05-29,1315.155,216.105,1099.050,final,Trading Hub Europe AggregatedConsumptionData
2026-05-30,1116.915,209.562,907.352,final,Trading Hub Europe AggregatedConsumptionData
2026-05-31,1177.158,225.282,951.876,final,Trading Hub Europe AggregatedConsumptionData
2026-06-01,1419.245,242.507,1176.737,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-02,1377.376,249.984,1127.392,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-03,1330.009,280.361,1049.649,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-04,1267.160,299.925,967.234,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-05,1428.624,333.029,1095.595,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-06,1188.266,307.317,880.949,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-07,1230.440,300.843,929.597,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-08,1422.267,269.799,1152.468,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-09,1429.342,311.668,1117.674,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-10,1655.565,370.086,1285.479,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-11,1593.098,404.892,1188.206,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-12,1444.394,381.505,1062.889,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-13,1187.667,329.281,858.386,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-14,1289.544,338.426,951.118,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-15,1520.261,345.535,1174.726,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-16,1552.766,308.369,1244.397,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-17,1446.794,255.753,1191.041,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-18,1367.705,201.336,1166.369,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-19,1224.725,172.395,1052.329,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-20,1056.774,159.340,897.434,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-21,1059.332,160.712,898.620,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-22,1287.120,166.922,1120.199,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-23,1351.892,169.741,1182.152,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-24,1317.915,159.503,1158.412,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-25,1249.870,153.694,1096.175,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-26,1170.359,147.800,1022.559,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-27,984.079,141.445,842.634,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-28,969.846,142.772,827.074,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-29,1274.912,155.457,1119.455,corrected,Trading Hub Europe AggregatedConsumptionData
2026-06-30,1354.639,166.197,1188.443,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-01,1414.959,242.764,1172.194,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-02,1227.290,192.540,1034.750,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-03,1192.587,208.674,983.913,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-04,1039.066,206.052,833.015,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-05,1038.342,207.222,831.121,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-06,1206.887,205.019,1001.867,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-07,1205.536,192.769,1012.767,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-08,1300.827,196.624,1104.203,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-09,1298.588,193.817,1104.772,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-10,1219.197,182.413,1036.783,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-11,972.556,169.955,802.601,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-12,962.927,164.620,798.306,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-13,1171.807,165.519,1006.288,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-14,1202.206,164.518,1037.689,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-15,1231.369,166.270,1065.099,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-16,1272.899,166.259,1106.639,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-17,1149.320,170.320,979.000,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-18,981.158,178.729,802.429,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-19,1005.351,205.538,799.814,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-20,1237.542,233.453,1004.089,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-21,1265.770,238.224,1027.546,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-22,1298.688,242.104,1056.584,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-23,1298.951,243.399,1055.551,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-24,1228.652,227.745,1000.907,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-25,981.116,191.311,789.805,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-26,970.267,188.027,782.240,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-27,1174.320,195.817,978.503,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-28,1216.494,188.604,1027.889,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-29,1193.493,165.271,1028.222,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-30,1187.560,155.678,1031.882,corrected,Trading Hub Europe AggregatedConsumptionData
2026-07-31,1161.085,157.163,1003.922,corrected,Trading Hub Europe AggregatedConsumptionData
2026-08-01,1000.315,162.508,837.806,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-02,965.612,167.351,798.261,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-03,1172.269,161.745,1010.524,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-04,1165.553,154.688,1010.865,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-05,1174.290,151.691,1022.599,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-06,1181.333,162.271,1019.063,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-07,1179.351,177.718,1001.633,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-08,990.866,173.828,817.037,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-09,1000.718,163.044,837.674,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-10,1228.780,165.043,1063.737,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-11,1216.291,180.977,1035.314,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-12,1248.484,179.204,1069.279,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-13,1325.602,168.043,1157.559,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-14,1164.368,157.561,1006.807,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-15,977.491,151.583,825.908,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-16,1068.920,161.635,907.285,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-17,1342.324,186.578,1155.746,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-18,1417.177,212.461,1204.717,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-19,1412.801,213.248,1199.553,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-20,1329.949,212.140,1117.809,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-21,1309.852,222.447,1087.404,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-22,1078.471,246.002,832.468,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-23,1114.048,271.811,842.236,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-24,1312.571,270.084,1042.488,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-25,1429.508,248.089,1181.419,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-26,1291.957,222.045,1069.912,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-27,1253.982,191.194,1062.788,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-28,1186.459,190.475,995.984,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-29,940.141,191.999,748.142,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-30,1007.604,195.040,812.564,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-08-31,1236.748,215.764,1020.984,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-09-01,1358.167,240.421,1117.746,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-09-02,1353.802,238.917,1114.885,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-09-03,1275.396,228.649,1046.747,preliminary,Trading Hub Europe AggregatedConsumptionData
2026-09-04,210.981,210.981,0.000,preliminary,Trading Hub Europe AggregatedConsumptionData
